"Acinetobacter.01","Acinetobacter.02","Actinomyces.01","Actinomyces.02","Alicyclobacillus.01","Anaerococcus.01","Anaerococcus.02","Atopobium.01","Atopobium.02","Bifidobacterium.01","Bulleidia.01","Burkholderia.01","C.Betaproteobacteria.01","C.Betaproteobacteria.02","C.Gammaproteobacteria.01","C.Gammaproteobacteria.02","C.Gammaproteobacteria.03","C.Gammaproteobacteria.04","C.Gammaproteobacteria.05","C.Gammaproteobacteria.06","C.Gammaproteobacteria.07","C.Gammaproteobacteria.08","C.Gammaproteobacteria.09","C.Gammaproteobacteria.10","C.Gammaproteobacteria.11","Campylobacter.01","Capnocytophaga.01","Carnobacterium.01","Catonella.01","Chryseobacterium.01","Corynebacterium.01","Corynebacterium.02","Dolosigranulum.01","Dyella.01","Eubacterium.01","F.Alcaligenaceae.01","F.Burkholderiaceae.01","F.Burkholderiaceae.02","F.Carnobacteriaceae.01","F.Comamonadaceae.01","F.Comamonadaceae.02","F.Enterobacteriaceae.01","F.Erysipelotrichaceae.01","F.Neisseriaceae.01","F.Pasteurellaceae.01","F.Pasteurellaceae.02","F.Prevotellaceae.01","F.Prevotellaceae.02","F.Prevotellaceae.03","F.Pseudomonadaceae.01","F.Pseudomonadaceae.02","F.Rhodocyclaceae.01","F.Xanthomonadaceae.01","Fusobacterium.01","Fusobacterium.02","Gemella.01","Gp2.01","Gp2.02","Lactobacillus.01","Marinobacter.01","Megasphaera.01","Metascardovia.01","Microbacterium.01","Mogibacterium.01","Mycoplasma.01","Neisseria.01","O.Actinomycetales.01","O.Actinomycetales.02","O.Actinomycetales.03","O.Actinomycetales.04","O.Bacteroidales.01","O.Bacteroidales.02","O.Burkholderiales.01","O.Clostridiales.01","O.Clostridiales.02","O.Clostridiales.03","O.Clostridiales.04","O.Clostridiales.05","P.Firmicutes.01","Paracoccus.01","Parvimonas.01","Parvimonas.02","Parvimonas.03","Peptoniphilus.01","Peptoniphilus.02","Peptoniphilus.03","Peptostreptococcus.01","Porphyromonas.01","Porphyromonas.02","Porphyromonas.03","Prevotella.01","Prevotella.02","Prevotella.03","Prevotella.04","Prevotella.05","Prevotella.06","Prevotella.07","Prevotella.08","Prevotella.09","Prevotella.10","Propionibacterium.01","Propionibacterium.02","Pseudomonas.01","Pseudomonas.02","Ralstonia.01","Rhizobium.01","Selenomonas.01","Selenomonas.02","Selenomonas.03","Solobacterium.01","Staphylococcus.01","Streptococcus.01","Sulfuricurvum.01","Tannerella.01","TM7_genus_incertae_sedis.01","TM7_genus_incertae_sedis.02","TM7_genus_incertae_sedis.03","TM7_genus_incertae_sedis.04","TM7_genus_incertae_sedis.05","TM7_genus_incertae_sedis.06","TM7_genus_incertae_sedis.07","TM7_genus_incertae_sedis.08","Treponema.01","Tropheryma.01","Veillonella.01","Veillonella.02"
"Corynebacterium.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dolosigranulum.01",0,0,0,0,0,0,0,0,0.913548171520233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853202998638153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.973352015018463,0,0,0,0,0,0,0,0,0.905807852745056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972257375717163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dyella.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890726983547211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium.01",0,0,0.910341739654541,0,0,0,0,0.830702900886536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.894710183143616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91826605796814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843588054180145,0,0,0,0,0,0,0,0,0,0,0,0,-0.833485007286072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Alcaligenaceae.01",0,0,0,0,0,0,0.81962376832962,0,0,0,0.904976546764374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.949862718582153,0.890954256057739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880760133266449,0,0,0,0,0,0,0,0,0.893567264080048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93821132183075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Burkholderiaceae.01",0,0,0,0,0,0,0,0,0,0,0,0.936601102352142,0,0,0,0,0.79947692155838,0,0.882426798343658,0.996729850769043,0,0,0.919194340705872,0.995915651321411,0,0,0,0,0,0.975555419921875,0,0,0,0,0,0,1,0.985624730587006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921525478363037,0.961009919643402,0,0,0.995915651321411,0.966017723083496,0,0,0,0,0,0,0,0,0,0.832528114318848,0,0,0,0,0,0.993377208709717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984734833240509,0,0,0.958275139331818,0.86896950006485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Burkholderiaceae.02",0,0,0,0,0,0,0,0,0,0,0,0.930776953697205,0,0,0,0.882494688034058,0.837577819824219,0,0.858004093170166,0.976335942745209,0,0.827489078044891,0.967301845550537,0.988376617431641,0,0,0,0,0,0.977831244468689,0,0,0,0,0,0,0.985624730587006,1,0,0,0,0,0,0,0,0,0,0,0,0.818367660045624,0,0,0,0,0,0,0,0.938093602657318,0.946776509284973,0,0,0.988376617431641,0.977204024791718,0,0,0,0,0,0,0,0,0,0.9097740650177,0,0,0,0,0,0.97047221660614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966637432575226,0,0,0.950658082962036,0.896192789077759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Carnobacteriaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854841113090515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809629082679749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Comamonadaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808037877082825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93694531917572,0,0,0,0,0,0,0,0,0,0.80291873216629,0,0,0,0,0.800076961517334,0,0,0,0,0,0,0,0,0,0
"F.Comamonadaceae.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Enterobacteriaceae.01",0.854483485221863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82191127538681,0,0,0,0,0,0,0.833436608314514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869312763214111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869304478168488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Erysipelotrichaceae.01",0,0,0,0,0,0,0.894477963447571,0,0,0,0.961233556270599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949862718582153,0,0,0,0,0,0,1,0.96375447511673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822740435600281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969937920570374,0,0,0,0,0.805590331554413,0,0,0,0,0,0,0,0,0.943491518497467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Neisseriaceae.01",0,0,0,0,0,0,0.976694643497467,0,0,0,0.908371806144714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890954256057739,0,0,0,0,0,0,0.96375447511673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900568008422852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87359881401062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Pasteurellaceae.01",0,0,0.968106865882874,0,0,0,0,0.880552470684052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894710183143616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885453104972839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862036347389221,0,0,0,0,0,0,0,0,0,0,0,0,-0.812571346759796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Pasteurellaceae.02",0,0,0,0,0,0,0,0,0.925563037395477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914070606231689,0,0,0,0,0.973352015018463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.842407524585724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988727211952209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858952820301056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Prevotellaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.797848165035248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Prevotellaceae.02",-0.904605150222778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8914635181427,0,-0.84765625,0,0,0,-0.831718802452087,0,0,-0.85926616191864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.810826897621155,-0.875757336616516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.867928504943848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Prevotellaceae.03",0,0.842433512210846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Pseudomonadaceae.01",0.825508058071136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905452609062195,0.810740530490875,0.799962222576141,0,0,0,0.898605525493622,0.838164925575256,0,0.805742263793945,0,0,0,0,0.807838380336761,0,0,0,0,0,0,0,0.818367660045624,0,0,0,0,0,0,0,0,0,-0.810826897621155,0,1,0.988000214099884,0,0,0,0,0,0.837204217910767,0.797970235347748,0,0,0,0,0.81698077917099,0,0,0,0,0,0,0,0,0,0.926779329776764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865646183490753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Pseudomonadaceae.02",0.893013000488281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929261684417725,0,0.865044414997101,0,0,0,0.911141097545624,0.825047671794891,0,0.870320558547974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875757336616516,0,0.988000214099884,1,0,0,0,0,0,0.811211109161377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936617851257324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807751595973969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Rhodocyclaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890726983547211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Xanthomonadaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.841725170612335,0,0,0,0,0,0,0,0,0,0,0,0.861398279666901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858394384384155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799392104148865,0.884552240371704,0,0,0,0.843961119651794,0,0,0,0,0,0,0,0,0.821737468242645,0,0.8021559715271,0
"Fusobacterium.02",0,0,0,0,0,0,0,0,0.89217072725296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905807852745056,0,0,0,0,0,0,0,0,0,0,0,0,0.842407524585724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823314011096954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gemella.01",0,0,0,0,0,0,0,0,0,0,0.906288325786591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gp2.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837204217910767,0.811211109161377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801800668239594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gp2.02",0,0,0,0,0,0,0,0,0,0,0,0.957442462444305,0,0,0,0.826727271080017,0.900681734085083,0,0.856955230236053,0.903142273426056,0,0,0.8955437541008,0.934935033321381,0,0,0,0,0,0.934252381324768,0,0,0,0,0,0,0.921525478363037,0.938093602657318,0,0,0,0,0,0,0,0,0,0,0,0.797970235347748,0,0,0,0,0,0,0,1,0.923455774784088,0,0,0.934935033321381,0.985115230083466,0,0,0,0,0,0,0,0,0,0.847141087055206,0,0,0,0,0,0.89356791973114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922604084014893,0,0,0.928421854972839,0.883577406406403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus.01",0,0,0,0,0,0,0,0,0,0,0,0.887012124061584,0,0,0,0,0,0,0.922607004642487,0.948099195957184,0,0,0.879642069339752,0.967999219894409,0,0,0,0,0,0.959131836891174,0,0,0,0,0,0,0.961009919643402,0.946776509284973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923455774784088,1,0,0,0.967999219894409,0.95669960975647,0,0,0,0,0,0,0,0,0.811616599559784,0.809646189212799,0,0,0,0,0,0.940755903720856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965576648712158,0,0,0.906062722206116,0.836168050765991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marinobacter.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869312763214111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Megasphaera.01",0,0,0.905515909194946,0.813392996788025,0,0,0,0.94115674495697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91826605796814,0,0,0,0,0,0,0,0,0,0.885453104972839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899195611476898,0.870436728000641,0,0,0,0,0,0.928740561008453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Metascardovia.01",0,0,0,0,0,0,0,0,0,0,0,0.943266332149506,0,0,0,0.804197907447815,0.8099405169487,0,0.885427415370941,0.985363006591797,0,0,0.929611444473267,1,0,0,0,0,0,0.979318916797638,0,0,0,0,0,0,0.995915651321411,0.988376617431641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934935033321381,0.967999219894409,0,0,1,0.970639824867249,0,0,0,0,0,0,0,0,0,0.842350840568542,0,0,0,0,0,0.978945791721344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988047480583191,0,0,0.96220600605011,0.882946193218231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microbacterium.01",0,0,0,0,0,0,0,0,0,0,0,0.952780544757843,0,0,0,0.861333847045898,0.880135715007782,0,0.890511453151703,0.95519083738327,0,0.819876909255981,0.927822053432465,0.970639824867249,0,0,0,0,0,0.971622943878174,0,0,0,0,0,0,0.966017723083496,0.977204024791718,0,0,0,0,0,0,0,0,0,0,0,0.81698077917099,0,0,0,0,0,0,0,0.985115230083466,0.95669960975647,0,0,0.970639824867249,1,0,0,0,0,0,0,0,0,0,0.886861979961395,0,0,0,0,0,0.948716878890991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956443786621094,0,0,0.949476301670074,0.893651068210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mogibacterium.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mycoplasma.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.843287110328674,0,0,0,0,0.959066569805145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911409318447113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854841113090515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832333385944366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843231081962585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O.Actinomycetales.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.797848165035248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O.Actinomycetales.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822740435600281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O.Actinomycetales.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O.Actinomycetales.04",0,0,0,0,0,0,0,0,0.902246832847595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905509769916534,0,0,0,0,0.972257375717163,0,0,0,0,0,0,0,0,0,0,0,0,0.988727211952209,0,0,0,0,0,0,0,0,0.823314011096954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831925392150879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O.Bacteroidales.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
